Reactant ID,Reactant SMILES,Product ID,Product SMILES,Catalyst ID,Catalyst Designation,Standard Catalyst Mixture,Mixture Change Note,Solvent 1 ID,Solvent 1 SMILES,Solvent 2 ID,Solvent 2 SMILES,Sol1_Sol2_Ratio,Oxidant ID,Oxidant SMILES,Oxidant Solution ID,Oxidant Solution SMILES,Ox/Ox_Sol,Additive ID,Additive SMILES,Temperature ©,Time,Yield (%),ee (%),er,ddG er (kcal/mol),Multiple Stereocenters,de (%),dr,ddG dr (kcal/mol),Olefin Type,DOI,Additional Notes
react_0,N#CC/C=C/C,prod_0,O[C@H](C)[C@H](O)CC#N,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[K+].[K+].[K+].[Fe+3],None,None,None,adtv_0,CS(=O)(=O)N,0,72,84,86.0,13.28571429,1.403955686,No,,,,trans_di,doi.org/10.1021/ja205673e,
react_1,C=Cc1csc(=O)s1,prod_1,O=c1scc([C@H](O)CO)s1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,4,17,96,94.0,32.33333333,1.91432161,No,,,,mono,doi.org/10.1016/S0040-4020(98)00072-6,
react_2,C=CCCCBr,prod_2,OC[C@@H](O)CCCBr,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,4,Not Reported,94,65.0,4.714285714,0.853929189,No,,,,mono,doi.org/10.1002/recl.19951140107,
react_3,C=Cc1ccco1,prod_3,OC[C@@H](O)c1ccco1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,0.4,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,12,85,92.0,24.0,1.724925629,No,,,,mono,doi.org/10.1016/S0008-6215(00)00031-8,
react_3,C=Cc1ccco1,prod_4,OC[C@H](O)c1ccco1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,0.4,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,12,85,90.0,19.0,1.598128455,No,,,,mono,doi.org/10.1016/S0008-6215(00)00031-8,
react_4,C=Cc1cccc2ccccc12,prod_5,OC[C@H](O)c1cccc2ccccc12,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,5,85,99.5,399.0,3.25057837,No,,,,mono,doi.org/10.1016/0957-4166(95)00034-M,also reported as  as 96% ee in OR p 251
react_5,C=CCCCCCCO,prod_6,OCCCCCC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,64,95.0,39.0,1.988440635,No,,,,mono,doi.org/10.1016/0040-4039(95)00207-S,
react_6,CCCCC=C(C)C,prod_7,CCCC[C@@H](O)C(C)(C)O,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,98.0,99.0,2.494054671,No,,,,tri,doi.org/10.1021/jo00036a003,
react_6,CCCCC=C(C)C,prod_8,CCCC[C@H](O)C(C)(C)O,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,95.0,39.0,1.988440635,No,,,,tri,doi.org/10.1021/jo00036a003,
react_7,C1=C(c2ccccc2)CCCC1,prod_9,O[C@@H]1CCCC[C@@]1(O)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,99.0,199.0,2.873002675,Yes,,,,tri,doi.org/10.1021/jo00036a003,
react_7,C1=C(c2ccccc2)CCCC1,prod_10,O[C@H]1CCCC[C@]1(O)c1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,97.0,65.66666667,2.271235608,Yes,,,,tri,doi.org/10.1021/jo00036a003,
react_8,CCCC/C=C/CCCC,prod_11,CCCC[C@@H](O)[C@H](O)CCCC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,97.0,65.66666667,2.271235608,No,,,,trans_di,doi.org/10.1021/jo00036a003,
react_8,CCCC/C=C/CCCC,prod_12,CCCC[C@H](O)[C@@H](O)CCCC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,93.0,27.57142857,1.800220891,No,,,,trans_di,doi.org/10.1021/jo00036a003,
react_9,CCCC/C=C/C(=O)OCC,prod_13,CCCC[C@@H](O)[C@H](O)C(=O)OCC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,25,Not Reported,Not Reported,99.0,199.0,3.135953679,Yes,,,,tri,doi.org/10.1021/jo00036a003,
react_9,CCCC/C=C/C(=O)OCC,prod_14,CCCC[C@H](O)[C@@H](O)C(=O)OCC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,25,Not Reported,Not Reported,96.0,49.0,2.305661319,Yes,,,,tri,doi.org/10.1021/jo00036a003,
react_10,CCOC(=O)/C=C/c1ccccc1,prod_15,CCOC(=O)[C@@H](O)[C@H](O)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,25,Not Reported,Not Reported,97.0,65.66666667,2.47911,Yes,,,,tri,doi.org/10.1021/jo00036a003,
react_10,CCOC(=O)/C=C/c1ccccc1,prod_16,CCOC(=O)[C@H](O)[C@@H](O)c1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,25,Not Reported,Not Reported,95.0,39.0,2.170432273,Yes,,,,tri,doi.org/10.1021/jo00036a003,
react_11,C(=C/c1ccccc1)\c1ccccc1,prod_17,O[C@H](c1ccccc1)[C@H](O)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,99.5,399.0,3.25057837,No,,,,tri,doi.org/10.1021/jo00036a003,
react_11,C(=C/c1ccccc1)\c1ccccc1,prod_18,O[C@@H](c1ccccc1)[C@@H](O)c1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,Not Reported,Not Reported,99.5,399.0,3.25057837,No,,,,tri,doi.org/10.1021/jo00036a003,
react_12,C=C(C)CCCCC,prod_19,CCCCC[C@@](C)(O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,Not Reported,78.0,8.090909091,1.134774014,No,,,,gem_di,doi.org/10.1021/jo00036a003,
react_12,C=C(C)CCCCC,prod_20,CCCCC[C@](C)(O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,Not Reported,76.0,7.333333333,1.081414614,No,,,,gem_di,doi.org/10.1021/jo00036a003,recorded 74 and 71 in OR p 286
react_13,C=C(C)c1ccccc1,prod_21,C[C@](O)(CO)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,Not Reported,94.0,32.33333333,1.886692938,No,,,,gem_di,doi.org/10.1021/jo00036a003,also recorded as 97 in OR p 287
react_13,C=C(C)c1ccccc1,prod_22,C[C@@](O)(CO)c1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,Not Reported,93.0,27.57142857,1.800220891,No,,,,gem_di,doi.org/10.1021/jo00036a003,
react_14,C=CCCCCCCCC,prod_23,CCCCCCCC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,Not Reported,84.0,11.5,1.325612221,No,,,,mono,doi.org/10.1021/jo00036a003,
react_14,C=CCCCCCCCC,prod_24,CCCCCCCC[C@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,Not Reported,80.0,9.0,1.19256916,No,,,,mono,doi.org/10.1021/jo00036a003,
react_15,C=Cc1ccccc1,prod_25,OC[C@H](O)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,Not Reported,97.0,65.66666667,2.271235608,No,,,,mono,doi.org/10.1021/jo00036a003,
react_15,C=Cc1ccccc1,prod_26,OC[C@@H](O)c1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,Not Reported,97.0,65.66666667,2.271235608,No,,,,mono,doi.org/10.1021/jo00036a003,
react_16,C=CC(=O)Cc1ccccc1,prod_27,O=C(Cc1ccccc1)[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,Not Reported,77.0,7.695652174,1.107589484,No,,,,mono,doi.org/10.1021/jo00036a003,
react_16,C=CC(=O)Cc1ccccc1,prod_28,O=C(Cc1ccccc1)[C@H](O)CO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,Not Reported,70.0,5.666666667,0.94147487,No,,,,mono,doi.org/10.1021/jo00036a003,
react_17,C=CCOc1cccc2ccccc12,prod_29,OC[C@H](O)COc1cccc2ccccc12,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,Not Reported,91.0,21.22222222,1.658163248,No,,,,mono,doi.org/10.1021/jo00036a003,
react_17,C=CCOc1cccc2ccccc12,prod_30,OC[C@@H](O)COc1cccc2ccccc12,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,Not Reported,88.0,15.66666667,1.49342775,No,,,,mono,doi.org/10.1021/jo00036a003,
react_18,C=Cc1cccc(OC)c1,prod_31,COc1cccc([C@@H](O)CO)c1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,99,99.0,199.0,2.873002675,No,,,,mono,doi.org/10.1016/S0957-4166(98)00200-6,
react_19,C=Cc1cc(OC)c(OC)c(OC)c1,prod_32,COc1cc([C@H](O)CO)cc(OC)c1OC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,18,96,97.0,65.66666667,2.271235608,No,,,,mono,doi.org/10.1016/0957-4166(96)00115-2,
react_20,C=CCCCCCCCCCC#N,prod_33,N#CCCCCCCCCC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,94,87.0,14.38461538,1.447088905,No,,,,mono,251_234,
react_21,C=CCOCCOc1ccc(Br)cc1,prod_34,OC[C@H](O)COCCOc1ccc(Br)cc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,24,Not Reported,64.0,4.555555556,0.823015212,No,,,,mono,247_231,
react_22,C=CCCCCCCCCC(C)=O,prod_35,CC(=O)CCCCCCCC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,99,86.0,13.28571429,1.403955686,No,,,,mono,251_234,
react_23,C=Cc1cccc2c(C)c(C)oc12,prod_36,Cc1oc2c([C@H](O)CO)cccc2c1C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,3,4,95,98.3,116.6470588,2.611455417,No,,,,mono,252_76,
react_24,C=CCC(=O)C(C)(C)Sc1ccccc1,prod_37,CC(C)(Sc1ccccc1)C(=O)C[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,25,Not Reported,77,27.0,1.739726027,0.328049169,No,,,,mono,254_238,
react_25,C=CCCCCCCCCC1OCCO1,prod_38,OC[C@H](O)CCCCCCCCC1OCCO1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,93,89.0,17.18181818,1.543533564,No,,,,mono,255_234,
react_26,C=CCCCCCCCCC(=O)CC,prod_39,CCC(=O)CCCCCCCC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,96,90.0,19.0,1.598128455,No,,,,mono,255_234,
react_27,C=CCC(=O)C1(Sc2ccccc2)CCCC1,prod_40,O=C(C[C@@H](O)CO)C1(Sc2ccccc2)CCCC1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,25,Not Reported,91,29.0,1.816901408,0.35376386,No,,,,mono,263_255,
react_28,C=CCCCCCCCCCO[Si](C)(C)C(C)(C)C,prod_41,CC(C)(C)[Si](C)(C)OCCCCCCCCC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,Not Reported,96,90.0,19.0,1.598128455,No,,,,mono,268_234,
react_29,C=CCCCCCCCCCCCCCCCC(=O)OC,prod_42,COC(=O)CCCCCCCCCCCCCCC[C@@H](O)CO,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,24,90,84.0,11.5,1.325612221,No,,,,mono,272_277,
react_30,C=Cc1cc(OCc2ccccc2)c(OC)c(OCc2ccccc2)c1,prod_43,COc1c(OCc2ccccc2)cc([C@H](O)CO)cc1OCc1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,25,20,97,87.0,14.38461538,1.579533433,No,,,,mono,276_285,
react_31,CCOC(=O)/C=C/C(C)C,prod_44,CCOC(=O)[C@H](O)[C@@H](O)C(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,96,95,92.0,24.0,1.724925629,Yes,,,,trans_di,320_349,
react_31,CCOC(=O)/C=C/C(C)C,prod_45,CCOC(=O)[C@@H](O)[C@H](O)C(C)C,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,96,95,92.0,24.0,1.724925629,Yes,,,,trans_di,320_349,
react_32,[2H]/C=C/COC(=O)c1ccccc1,prod_46,[2H][C@@H](O)[C@H](O)COC(=O)c1ccccc1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,0,4,93,74.0,6.692307692,1.031767447,Yes,,,,trans_di,335_78,
react_33,CCCCC/C=C/C(=O)OCC,prod_47,CCCCC[C@@H](O)[C@H](O)C(=O)OCC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,None,None,2,24,89,95.0,39.0,2.002999966,Yes,,,,trans_di,333_140,
react_34,CC/C=C/C(=O)CCC1(C)OCCO1,prod_48,CC[C@@H](O)[C@H](O)C(=O)CCC1(C)OCCO1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,2,16,75,95.0,39.0,2.002999966,Yes,,,,trans_di,345_382,
react_35,CCC/C=C/C[Se]c1ccccc1[N+](=O)[O-],prod_49,CCC[C@@H](O)[C@H](O)C[Se]c1ccccc1[N+](=O)[O-],cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,24,78,94.0,32.33333333,1.886692938,Yes,,,,trans_di,349_153,
react_35,CCC/C=C/C[Se]c1ccccc1[N+](=O)[O-],prod_50,CCC[C@H](O)[C@@H](O)C[Se]c1ccccc1[N+](=O)[O-],cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,24,53,86.0,13.28571429,1.403955686,Yes,,,,trans_di,349_153,
react_36,CCCCC/C=C/C(=O)OC(C)(C)C,prod_51,CCCCC[C@@H](O)[C@H](O)C(=O)OC(C)(C)C,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,2,24,89,85.0,12.33333333,1.373567191,Yes,,,,trans_di,350_387,
react_37,CCCC/C=C/C#CCCCCO,prod_52,CCCC[C@H](O)[C@@H](O)C#CCCCCO,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,Not Reported,96,94.0,32.33333333,1.886692938,Yes,,,,trans_di,350_388,
react_38,CCCCCCC/C=C/C(=O)OCC,prod_53,CCCCCCC[C@@H](O)[C@H](O)C(=O)OCC,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,2,24,94,98.0,99.0,2.5123161,Yes,,,,trans_di,351_390,
react_38,CCCCCCC/C=C/C(=O)OCC,prod_54,CCCCCCC[C@H](O)[C@@H](O)C(=O)OCC,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,2,24,96,98.0,99.0,2.5123161,Yes,,,,trans_di,351_390,
react_39,CCC/C=C/c1cn(CC)c(C(C)=O)n1,prod_55,CCC[C@@H](O)[C@H](O)c1cn(CC)c(C(C)=O)n1,cat_1,beta,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,72,79,95.0,39.0,1.988440635,Yes,,,,trans_di,351_392,
react_39,CCC/C=C/c1cn(CC)c(C(C)=O)n1,prod_56,CCC[C@H](O)[C@@H](O)c1cn(CC)c(C(C)=O)n1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,72,76,90.0,19.0,1.598128455,Yes,,,,trans_di,351_392,
react_40,CCOC(=O)/C=C/CCO[Si](C)(C)C(C)(C)C,prod_57,CCOC(=O)[C@H](O)[C@@H](O)CCO[Si](C)(C)C(C)(C)C,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,12,94,91.0,21.22222222,1.658163248,Yes,,,,trans_di,355_396,
react_41,COc1ccc(COCC/C=C/CCl)cc1,prod_58,COc1ccc(COCC[C@H](O)[C@@H](O)CCl)cc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,0,48,100,88.0,15.66666667,1.49342775,Yes,,,,trans_di,356_400,
react_42,CCOC(=O)/C=C/CCOCc1ccccc1,prod_59,CCOC(=O)[C@H](O)[C@@H](O)CCOCc1ccccc1,cat_0,alpha,Yes,,sol1_0,CC(C)(C)O,sol2_0,O,1,ox_0,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],None,None,None,adtv_0,CS(N)(=O)=O,4,Not Reported,98,93.0,27.57142857,1.826583269,Yes,,,,trans_di,369_102,
