react_id,b1_0,b5_0,l_0,vol_0,espmin_0,espmax_0,b1_1,b5_1,l_1,vol_1,espmin_1,espmax_1,ddG er (kcal/mol)
react_150,0.2574931037054833,3.0850194863349016,5.990501388487848,0.0046728344611814,56.73195520229604,143.1208247386079,0.0001535730684728,3.101689875145122,6.063118704242754,0.0028850998636107,49.07153622101274,147.37972836716352,0.2200708968623903
react_151,0.2437207130445409,4.093288874326854,5.99154307616553,0.0096342724141784,53.0498568343734,143.01978655246063,0.000269493585708,3.101721999129318,6.063021230005152,0.0049501577388541,48.647270291919575,144.29565543383237,0.3479594881065919
react_152,0.3395040747597015,3.0858060471003235,7.540802732724669,0.011171799397126,44.3621370185635,143.09047009756205,0.0004059327390762,3.101791870871696,6.063074372372884,0.002827506305631,49.09953211671554,145.82859605661835,0.1751890076501606
react_153,1.6647717569975231,1.6648797414876912,2.3543906035426767,5.651297776076252,66.85857073402197,148.63692011945088,1.6411518193745414,9.102559105963454,4.089117096534957,59.4709771099224,5.520909131481608,149.87508591014006,0.152977986354636
react_154,1.1284225781457289,4.165396667445754,10.296145799734637,44.047682239438,13.378614579780631,140.56039283217143,1.6648033487900809,1.6648602820923366,2.354476794758382,5.651368877326008,68.03781815464401,149.7009820901961,2.494054670518096
react_155,3.3719196465922807,4.091579987768997,8.740237661947644,42.85071865207355,32.38727856569911,141.07801604325843,1.664796668812845,1.6648061266813112,2.3544617328103263,5.65127734793464,67.10354999146294,152.00206138380037,1.3635830574449357
react_156,3.191983961190054,6.028480435709916,7.106069299496726,106.27662540728858,19.42094586467457,133.16439887376205,3.110004051482322,7.555605007390462,4.579027054420832,93.9953042917442,5.77387150163625,140.41011404074268,0.3845645207172228
react_157,1.6647935474250684,1.6648856395006442,2.354515448429637,5.651467226782381,67.11985733103764,149.72201068551368,1.6396923008268491,9.092118890992625,5.520494802703205,79.83190184768442,11.335838389421689,149.81137317947693,0.0870278354710248
react_158,1.664761525554256,1.6649331708826158,2.354473098631356,5.651527864694339,67.0291404206365,144.93702621049687,1.6762294181878066,8.666028131940932,6.18268587280452,26.598237441971257,3.952663194445036,148.9070035834596,1.7249256291987816
react_159,1.8117783942421333,3.101770199439109,6.063058292501492,0.0005647717195134,48.699992382486016,145.2642273434005,1.647883725592334,8.138013501372143,4.292526160185719,52.122490546430754,29.09259193099675,146.19637113602522,0.1089163506334593
react_160,0.0002239811800216,3.101833429456265,6.063083593186125,0.0040977117803177,49.02000897122622,146.05531014494136,1.657229412588353,8.09622238545981,5.202501268648079,63.14064104675317,23.427381098529583,145.58090972332812,1.1347740141156684
react_161,1.664745444018351,1.664781065106833,2.3544589528671445,5.651018054266886,67.06096694789282,148.6613855213792,1.6743495428786568,7.573390789710699,4.631135369919626,56.58211147527647,-7.166935494710197,139.54179850327435,0.6712672806892843
react_162,1.6648170795339148,1.6649273442806392,2.3543511553802445,5.651395214761535,67.1100272069529,150.0015018342326,1.6741482470675426,10.357416455256011,4.746017778863357,59.3379029563995,1.7851566331782256,145.93547993272597,1.1075894836747928
react_163,1.6648107730164703,1.6648573673585274,2.354370022901872,5.651280567664571,67.55351933591581,150.86402263550946,1.6884495851860375,4.8015853088959535,9.123105221058632,6.640101402601284,6.874628657354936,146.2115636422773,0.31228557251126
react_164,3.1151278533534303,4.885397972154088,9.738766273143913,90.76864148908284,8.644990750786336,145.3837839614874,1.6647566956126727,1.6648476218696644,2.354392931084976,5.650985098584796,67.34788774597375,149.03963812638997,1.3256122210632166
react_165,0.0911173916048043,3.742341571835792,7.360757466831073,0.0117494569728254,37.21185167185092,150.91994251432993,1.6768907017854349,5.77092095799289,8.90480519010328,55.21298695917099,34.41886538371253,144.04449683964634,2.494054670518096
react_166,1.81463285375547,3.103443489370601,7.343043392216192,0.0021364933588089,37.807142106421736,147.9767744477267,1.676748926782221,5.771242453134095,8.904604815349147,55.2149206670323,25.74838149598955,145.77230569620738,2.494054670518096
react_167,0.0133775187812904,3.13409913690962,6.681272528969074,0.0071765029366891,30.035519097340547,149.357532478106,1.675772550043931,6.364215296316395,7.2796589352032495,76.1519003401521,32.978497279578434,148.03212831300615,2.8730026748254267
react_168,0.0002363564241971,3.104961927461635,6.672633720429632,0.0048560900054329,30.97235145246479,146.47442867661127,1.6745029659850434,8.06400296280495,4.570942644339082,46.25305629116605,33.05201221015493,143.90003016642137,2.271235607736596
react_169,0.5631129948372676,6.191572204632102,8.529746025538715,0.0099453606185913,22.05122911315466,146.46550568021493,0.0733717254636295,3.695136218605664,6.669941075907171,0.0005764110248212,34.3066996976534,146.82079281918112,1.2234161884088224
react_170,1.6647868318398398,1.6648451241036246,2.354492171579769,5.651035390108409,66.9219627445955,150.23835729133694,1.6864671299894418,8.636567424716706,7.776292803700096,97.89357165288295,1.5187463585972316,147.60642124566647,0.31228557251126
react_171,0.000246225211219,3.1017942038915223,6.063022811191961,0.0017213240726764,48.83743640899056,141.76638018829405,3.12362499368916,3.150282394778885,5.81191374121053,56.87505335497242,45.8151464264525,143.48493792375743,0.6406162799722864
react_172,1.702993325755218,3.1367864620954946,4.501266195526859,16.570041791985847,37.293479672352106,154.53386204119667,1.6834285657834072,12.467625740693618,6.017472209562364,117.4629095213995,18.670212172994205,145.55693955187274,1.8233019415460832
react_173,1.6647789837264644,1.6648567888792745,2.3544920699347456,5.651471857711601,66.82725386995638,148.46382922529182,1.6824905648605073,10.57475115912093,8.349958631059176,132.97720710988264,-18.28610860694356,138.59048053131488,0.8800804961461687
react_174,0.0001476545323791,3.1017453578216627,6.0631837013290655,0.0027729379828957,49.02524334146188,144.5685111719242,1.6796578192184426,7.444379350965412,8.449838023149397,16.0764274617667,-6.175340701981061,143.09279470638995,1.4039556858223057
react_175,3.147577311338549,6.985320946500552,7.25146158234767,155.05803073939117,26.76722908770829,140.46199915917938,1.682285363334777,3.092015483299628,3.69508317258294,10.82345632377922,56.04311182827894,148.03397475961867,1.6581632477531376
react_314,1.664767789089792,1.6648943657393276,2.354539901956237,5.651763177045894,66.96237046384039,153.16732444215103,1.704333187604675,3.2006934863063705,5.791442655365265,0.0005883004012802,46.166826201734246,143.98669637769822,0.9883205025309338
react_315,1.664803347081412,1.6649133786959047,2.3544076440291923,5.651607808527913,67.4807781245146,150.23551718348023,1.687787691646114,4.420880844692948,3.731449520295617,16.5065576667158,47.62557324245304,145.2908959310745,0.3359907203992285
react_316,1.692419782116882,5.056116538696954,7.663898051525249,56.80066992637814,29.42134997764391,151.13060848723987,1.6822362852181985,3.092064538039992,3.6951154211254895,10.823435980932013,58.96928649920499,146.58210045360815,0.3479594881065919
react_358,1.6648117862094336,1.6648510562449987,2.354397078683162,5.651373710565774,67.13557223892263,148.69896919700983,1.6760159241739203,11.808615903211804,7.256937762773261,123.93205589191724,-31.68428974772992,140.6340647028661,1.5981284553068844
react_359,1.6773858543267643,11.983361620299252,6.714983535954069,120.60255292413692,1.1165873370931487,143.91320485322495,3.1296803239268374,3.129885630690217,3.629201358842016,30.78674081981546,56.12493435671552,143.69338521143783,1.886692938390812
react_360,0.0003199572619907,3.10170929854068,6.0632113694152805,0.0053927479422456,48.8382400603675,146.31503248635272,1.6774903440552276,11.982615009992026,6.716734885449626,120.623775026132,-31.16101637863308,143.88695632038952,2.8730026748254267
react_361,0.000421536608903,3.101824910426436,6.063034163855112,0.0011365639156183,48.86607932970685,144.1602634260424,1.6658298284526016,11.704323547953258,7.668559270065242,141.30433182856123,2.092882005696286,142.40421921616516,2.8730026748254267
react_362,1.685665160382669,6.087316610429984,10.752161223194936,92.16134857094524,-6.6742527102195375,141.54914205771146,3.344389504604344,4.785521464143101,5.081575723836844,74.53932405388548,45.96766699545924,147.0068770499072,1.988440635339029
react_365,1.6647142544700435,1.664869978305542,2.354528374778183,5.651464968766343,66.87787292528841,148.4451209717378,1.6763813012618487,12.07406354931604,6.065756265296348,107.23614462865416,-4.881882855695157,138.21095207405176,1.5981284553068844
react_366,1.665519466387721,11.753644677458862,6.654471248999585,102.53079386473244,2.217600328422346,141.76055551990092,1.6823002204602766,3.091978822088584,3.6951784654210695,10.825226552502372,55.55384514258656,147.1632455697288,1.8002208906687178
react_376,3.1086108205500005,6.97480061840296,6.883709827791685,39.09126137091372,17.96288174251089,137.25295438929666,1.682222869269662,3.091983948807471,3.695089692634339,10.823787956626871,59.02465354218327,146.41041323538028,1.886692938390812
react_97,1.368200505442728,6.486158195748418,5.962609222872362,31.16143471154,27.661705871444926,145.78956214385394,1.6822221490762437,3.091956165878264,3.6950496754337214,19.079242591640977,56.42316607572613,143.07142367915517,1.6581632477531376
react_98,2.475755432311688,5.5582644801042544,3.466166787670207,23.936140056788133,31.320456369052582,148.6426615173375,1.6822529016452978,3.091943572036964,3.695096291699619,19.07964913059799,58.85430448789805,147.46032951116965,0.3479594881065919
react_99,1.6865570507541014,4.556686126118561,5.523919909331865,39.79331149358566,21.483281274178463,152.76813805850347,1.6820894018462802,3.092006446696062,3.6951482155016175,10.824494266141972,58.92112891251606,151.77738406571186,0.1198926926472302
