,b1_0,b5_0,l_0,vol_0,espmin_0,espmax_0,b1_1,b5_1,l_1,vol_1,espmin_1,espmax_1,b1_2,b5_2,l_2,vol_2,espmin_2,espmax_2,b1_3,b5_3,l_3,vol_3,espmin_3,espmax_3,homo,lumo,nat_charge_1,nat_charge_2,pert_1,pert_2,pert_3,pi_orb,pi*_orb,disp_1_0,disp_2_0,disp_3_0,disp_4_0,disp_5_0,disp_6_0,disp_7_0,disp_8_0,disp_9_0,disp_10_0,disp_1_1,disp_2_1,disp_3_1,disp_4_1,disp_5_1,disp_6_1,disp_7_1,disp_8_1,disp_9_1,disp_10_1,Olefin Type,ddG er (kcal/mol)
react_338,1.423234051219971,6.227305426215957,5.188220762133324,44.686132359975474,39.31503524949599,150.9227878305152,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.698071184740102,3.111108204838441,3.662267096465855,19.283622353690976,55.97302711546378,146.9455074396013,1.688210806479662,4.4541104746396245,4.713796586674782,34.71988789246111,47.66886210867389,144.59645448233348,-5.849,0.9065,0.36381,-0.29877,7.76,7.74,5.29,-0.25735,0.07769,181.3955772357724,175.29010569105682,132.8668048780488,44.46174796747968,12.402382113821131,0.543349593495935,0.0,0.0,0.0,0.0,170.92959349593505,98.71805691056912,126.21186178861788,98.21071544715446,39.24533333333332,12.976479674796751,0.6679268292682925,0.0,0.0,0.0,tri,1.163063982201545
react_402,1.9268819248029403,3.0445607947725035,3.439958598828502,8.784512463135759,59.13133165793599,152.73452168598874,1.6871915689612849,6.12452473785176,9.105443164790136,85.09018955179256,26.31217729306221,144.1079787723268,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.9268819248029403,3.0445607947725035,3.439958598828502,8.784512463135759,59.13133165793599,152.73452168598874,-5.9008,1.0288,0.61891,-0.30729,9.05,8.32,6.77,-0.26939,0.06257,165.43208119658144,43.91146047008549,31.996573717948703,44.94856944444445,31.62756623931628,23.35613141025641,20.25558653846152,13.412673076923078,10.508463675213685,6.750512820512815,143.91712072649565,71.89055128205125,41.096214743589776,34.67473076923074,30.332305555555543,28.446900641025632,18.962124999999983,11.96337500000002,8.07389743589744,2.842397435897436,tri,2.1094901498584386
react_403,1.6565728578009216,6.441388077541183,6.091783616230594,64.82353674053003,34.17455511411646,151.84049256750728,1.6871915689612849,6.12452473785176,9.105443164790136,85.09018955179256,26.31217729306221,144.1079787723268,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6647726338860576,1.664823982413962,2.354371126661185,5.650989736354285,66.83692943845888,148.98329925949704,-6.8375,-0.2197,0.01212,-0.25479,5.86,4.71,4.47,-0.26082,0.06735,153.84885515320337,91.4040417827298,204.8882144846797,146.23449860724224,75.8030752089137,24.943144846796628,1.4226378830083566,0.029259052924791,0.0,0.0,147.10766573816142,84.162643454039,185.9516183844008,151.88599442896933,78.17027855153198,42.29163509749303,8.773175487465178,0.2307158774373259,0.0,0.0,tri,1.1347740141156684
react_406,1.686383858085004,11.990494517712987,6.566809286268334,130.84261022355423,28.65806898312709,143.76409900249567,1.6821944531179125,3.0921097977714904,3.695028238469024,10.826005266748377,58.72364910983293,148.18580619772655,1.682149298682866,3.0920265878093742,3.6949817814114274,10.824178095321477,59.154403235831765,147.53049686698188,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.5295,0.3387,-0.19856,-0.04346,8.48,8.34,8.06,-0.25558,0.08622,114.40020143884884,73.60354676258999,28.70163669064752,39.20220863309356,33.716091726618686,32.516487410071974,23.95481384892084,18.096357913669085,12.95040377697841,7.581589928057552,136.8044676258992,29.35576258992804,31.82020683453238,45.22752607913673,36.03631654676261,29.889520683453235,25.12674910071944,20.34684082733812,14.937787769784173,15.17816007194245,tri,0.8262249574490248
react_413,1.6569279811769166,6.701483111958626,4.249221880078245,45.80865937622546,37.07289170797116,146.22209306291427,1.6648204927416927,1.664871968756133,2.3544232984901865,5.651539281662832,67.46667823774996,145.8345819321941,1.6834235104662527,6.993743786809171,3.716160361195037,43.33830223349708,38.12932479509799,144.53048805141245,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.3703,0.4888,-0.23114,-0.00952,6.26,4.8,4.35,-0.25042,0.07995,152.8123507936508,112.18996666666654,86.41670476190478,114.99244920634924,58.34831904761907,20.63461269841272,1.374961904761906,0.0,0.0,0.0,158.3609714285714,41.07731904761901,113.48657777777774,103.0156476190476,79.47397619047624,43.21811428571432,7.855228571428577,0.2815301587301585,0.0,0.0,tri,2.2712356077365956
react_427,1.679763642888553,7.584573874803946,3.7170544276780366,46.39226607398077,33.18895247205775,146.58761820712002,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6647365666406728,1.664827472540446,2.35449827046358,5.651310020343611,67.10801804713506,150.54177694488254,-6.6009,0.6082,-0.00807,-0.43034,5.83,5.42,4.72,-0.25394,0.0689,142.49568085106387,26.86345390070922,31.90695035460995,30.73365957446808,17.969858156028366,6.276085106382977,1.0614539007092196,0.0544609929078014,0.0,0.0,110.8136595744681,41.28870921985816,30.15547517730496,32.71292907801417,25.583163120567384,11.49694326241135,4.627737588652482,0.6466879432624113,0.0362978723404255,0.0,gem_di,1.1347740141156684
react_428,2.004361492743063,5.741713498725421,5.598114770132061,62.84697752580073,13.046516739486613,147.8313728481439,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6647435439633138,1.664887524033874,2.354456224679509,5.651242349968939,66.76093534347227,150.8254052007796,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-7.1539,-0.5212,-0.64864,-0.13748,6.0,4.98,4.87,-0.28569,0.03449,231.7881180124224,79.20296273291926,44.427198757764,41.37666459627326,3.665596273291927,0.0,0.0,0.0,0.0,0.0,232.9640186335402,38.79237888198756,51.5672049689441,48.70695652173916,24.04675155279504,4.269950310559004,0.11327950310559,0.0,0.0,0.0,trans_di,0.43996185727861475
react_429,1.6838080650353806,5.020073416917991,5.168373075167759,25.481691519233223,43.18806604905314,143.470964229147,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6981206028102829,3.111070471073931,3.662265644316188,19.28397767005577,55.831446483788646,149.82283200438843,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.1582,0.6075,-0.20303,-0.22331,6.62,4.64,3.51,-0.25212,0.07215,115.30048484848484,188.2730909090909,59.13669696969697,11.384333333333336,0.0,0.0,0.0,0.0,0.0,0.0,158.07848484848483,81.24263636363638,73.51512121212122,43.04521212121213,17.345393939393936,0.8677575757575757,0.0,0.0,0.0,0.0,trans_di,0.9000225487298541
react_431,1.6835300545836716,6.993738575192846,3.7160557622037103,43.340106075158175,36.652390710190105,148.97557712797152,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.683694442577688,5.020031181736266,5.168467260183833,25.47714498629528,43.09547633664178,147.20365567350964,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.4826,0.6255,-0.21118,-0.18997,4.54,4.46,4.2,-0.25338,0.07169,138.5345125,113.19016999999998,83.71452750000002,65.74186750000001,23.7171775,2.656132500000004,0.08974,0.0,0.0,0.0,116.3013,173.2965375000001,69.80091250000001,39.4072,20.046965000000007,7.862244999999998,0.9097175000000004,0.01925,0.0,0.0,trans_di,1.0074159012838892
react_432,1.6876043656908652,5.085167232908073,9.073200669216506,58.2365824254997,31.00253804647481,145.49641733035378,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6568721899397585,2.862406466308045,2.722949043592458,12.848320990716529,45.61367221224446,149.96556944976967,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.7628,0.223,-0.19264,-0.25507,4.78,4.2,3.66,-0.26442,0.06181,131.73304989747112,47.13002323991806,34.92243745727958,34.71055502392348,28.02253520164052,26.136421736158603,14.921030075187971,7.171370471633623,2.6405064935064906,0.2253021189336977,133.24668284347223,26.144815447710183,34.113159261790855,37.5624087491456,29.20672043745732,25.304243335611726,20.739475734791547,12.813821599453188,6.397837320574154,2.0840669856459324,trans_di,1.9562757802859203
react_440,1.6859071665532075,5.593624056522763,4.199137152367474,35.47996150495085,41.48285976981074,146.96652329647662,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6648003543759269,1.664880319095441,2.3543878803281246,5.651397801046572,67.12579840243728,149.10846342770083,1.664778050457529,1.6648697392028564,2.354482952631606,5.651737562529748,67.12075761887282,150.41453678710246,-6.3872,0.6035,-0.01017,-0.20791,6.42,4.48,4.29,-0.26136,0.15698,170.9275,40.13441666666667,0.0,26.203416666666666,2.953333333333333,0.0,0.0,0.0,0.0,0.0,136.68491666666665,33.56633333333333,32.64383333333333,18.148333333333337,17.203166666666668,1.9720833333333336,0.0,0.0,0.0,0.0,tri,2.479109999804744
react_501,1.6746039162999926,6.977383512893663,3.929073476692808,19.42638641367713,13.301478229307596,145.93040507539732,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6647804801648791,1.664831434865672,2.3544806626616364,5.651397530320094,67.18029069721578,148.99406732198506,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.9064,0.2412,-0.22552,-0.18876,4.94,4.44,4.15,-0.2672,0.05865,131.746085106383,86.46334042553191,68.96065957446808,45.71123404255319,9.302212765957448,3.298744680851064,0.0731276595744681,0.0,0.0,0.0,115.92687234042552,49.61174468085106,62.36312765957449,69.38097872340425,36.71040425531916,9.70691489361702,1.7446382978723405,0.1107234042553191,0.0,0.0,trans_di,1.0803798025380087
react_511,1.683274318117392,6.023183242273626,4.423211576095958,43.086834308879965,45.40427456147325,148.62005856351317,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6648953299530818,1.6648997661297646,2.35435971382874,5.651720114790907,67.19076772081209,151.88807366124706,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.4938,0.6907,-0.20825,-0.20458,4.94,4.19,4.14,-0.25348,0.07176,134.9341978021978,32.40012087912087,26.78873626373626,24.58542857142857,7.984197802197808,3.4060219780219785,0.2531978021978022,0.0,0.0,0.0,116.81667032967036,22.089802197802204,33.71527472527474,29.952747252747265,18.62439560439561,6.6289010989011015,2.355296703296704,0.1688131868131868,0.0,0.0,trans_di,1.4077937514998569
react_520,1.67964765517101,14.74526108886146,6.550212473853542,161.5237090582309,16.6667546591967,148.73385451917278,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.8759,0.5751,-0.1925,-0.42564,5.42,4.7,4.66,-0.26087,0.06019,115.3208081556996,20.553580166821163,38.774870250231686,55.61037164040788,54.41329564411491,43.38512974976831,28.158103799814658,20.79991473586656,19.32612789620019,48.65462465245598,89.98046895273396,21.43782669138092,42.5897683039852,54.53128544949029,52.87136607970348,43.93652641334567,33.9166543095459,24.70742539388321,20.611710843373498,60.41379425393881,mono,1.234308702996808
react_521,1.679975708517605,14.27009596688973,3.717031243540392,73.01679914562801,22.266884037346948,143.51075021201,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.8776,0.572,-0.19279,-0.42539,5.41,4.71,4.63,-0.26088,0.06019,115.26770396270388,22.736944832944843,29.78282362082364,47.97897824397822,42.2502703962704,38.94483838383832,25.09313053613052,21.325188811188813,19.163344211344217,28.826672882672927,89.9238135198135,21.79170629370624,35.93685081585076,41.28354001554002,44.76255788655792,39.74897513597515,32.81180341880343,23.03322222222223,20.98299844599843,41.094428127428095,mono,1.1528306594025557
react_522,1.6864065142299656,6.937970930279073,5.996888879510232,68.26545283942193,35.276668192295766,145.9554818598013,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.8848,0.4854,-0.19635,-0.41,5.18,4.63,4.37,-0.26149,0.06028,115.59984659090908,26.04488068181817,27.33938068181818,32.549261363636326,20.10873863636364,7.563755681818179,1.2255113636363637,0.0581136363636363,0.0,0.0,90.1004488636364,23.10579545454545,34.142420454545466,33.133022727272724,26.80198295454544,15.88834090909092,5.921340909090909,1.3380227272727274,0.0581136363636363,0.0,mono,1.285616000943587
react_523,1.683542395692592,5.082384861758665,3.713720675084884,30.92266800511792,20.579537305101752,149.06697049358024,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.664796261160724,1.6648559701627117,2.354472231920175,5.651274669844408,67.36696911665805,153.14475449532475,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.454,0.6919,-0.21022,-0.205,4.71,4.16,4.12,-0.25435,0.0709,134.6584358974359,34.48170512820513,21.868769230769235,2.5727051282051288,0.0198461538461538,0.0,0.0,0.0,0.0,0.0,116.80476923076922,22.895512820512824,30.43942307692306,17.345307692307696,6.076679487179486,0.0397692307692307,0.0,0.0,0.0,0.0,trans_di,1.25534010539947
react_535,1.6872191209927536,3.251396197478676,6.008532158769483,29.52056937481675,43.02518191016209,144.0451564148492,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.664796261160724,1.6648559701627117,2.354472231920175,5.651274669844408,67.36696911665805,153.14475449532475,1.9270843278853365,3.04458106118635,3.4399468250877026,8.784720994457485,58.62065541592744,148.37580389125606,-5.6931,1.1061,0.34434,-0.3467,6.42,5.68,5.43,-0.25671,0.06819,170.44000000000003,37.7935,2.6095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.7675,56.7085,7.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tri,1.1222392979637372
react_536,1.634742214494424,5.85472640081782,5.610674608724422,53.30722421536626,38.38972139543376,146.57198895427751,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.680219619309094,5.1825145193987385,3.716985946004385,30.384911516034983,43.14104042669534,147.88749999334198,1.6813775373017592,4.985538307255144,3.724987492087733,31.12140302026638,47.47488330682022,141.53809312198513,-5.7144,0.9269,0.32815,-0.28064,6.59,5.87,5.33,-0.25617,0.07659,169.79491978609622,59.37421925133693,39.976561497326216,24.978882352941184,17.929866310160435,5.413203208556149,0.6503529411764704,0.013475935828877,0.0,0.0,149.17233689839574,58.27110160427809,39.64301604278078,34.46043315508024,20.52661497326204,12.155978609625668,3.5613422459893047,0.3406577540106951,0.0,0.0,tri,1.661527042252833
react_537,1.6830630314246364,6.605278626268741,3.715919912614917,36.47859386483021,35.0226961594055,145.8462020897901,1.680857637326275,5.222723831898462,3.7241389556765134,28.88180805496468,36.71920271012063,144.85214940522184,1.926791187495908,3.044523320231353,3.44001182303613,8.784731299711952,59.57051499313001,151.7175964067773,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.0639,0.6817,-0.26811,0.32384,6.59,6.55,5.21,-0.26187,0.07839,149.9140909090909,75.0839090909091,12.599909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.07654545454545,57.916818181818186,7.604545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tri,1.3684192861146698
react_538,1.6865887679776417,4.607840651506994,6.674413343569652,44.23126618312304,36.74555572328265,146.79715397272537,1.680857637326275,5.222723831898462,3.7241389556765134,28.88180805496468,36.71920271012063,144.85214940522184,1.926791187495908,3.044523320231353,3.44001182303613,8.784731299711952,59.57051499313001,151.7175964067773,1.8951025159797088,6.900426239544586,3.448047134249179,41.54008618756951,34.99680028689165,149.27603361905352,-5.7522,0.729,0.33668,-0.28186,6.59,5.94,5.06,-0.25515,0.0746,171.94458212058214,76.50892723492723,46.18702702702699,24.402771309771367,17.70408731808732,6.899372141372136,1.207852390852391,0.0471330561330561,0.0,0.0,152.22404158004176,76.13184615384606,43.660374220374216,35.79302494802495,19.114476091476096,12.371711018711022,4.629288981288977,0.9612889812889812,0.0157006237006237,0.0,tri,1.661527042252833
react_574,1.6833506216777545,7.687921414792639,3.715955137062109,39.2392045567735,37.53049432860874,146.12243081677968,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,3.0024709388267548,3.002654108876252,6.936503322933247,19.217522640487427,39.657325914347815,148.10417148287405,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.1383,-0.7237,-0.13066,-0.3031,4.98,4.73,4.36,-0.26302,0.14191,143.12823255813956,73.74485581395342,25.981111627906973,125.6567209302326,70.3256511627907,46.951237209302334,5.3250697674418594,0.0593581395348837,0.0,0.0,152.32328372093022,28.267451162790696,145.1844837209303,99.58902325581396,38.93905116279068,19.95890232558139,5.356790697674418,1.493893023255814,0.0593581395348837,0.0,trans_di,2.1861892170917407
react_577,1.683619146647368,4.425698559433909,3.714814830604356,27.120210478570847,47.2104068909208,142.67870026653264,1.6567175517771098,2.862382550620372,2.7230460792079616,12.847483188100451,30.234978692398364,153.56885325589536,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.5953,0.3713,-0.1982,-0.23088,5.75,4.6,4.23,-0.2573,0.07276,130.817672,47.68478400000003,14.364399999999996,0.6929120000000003,0.0,0.0,0.0,0.0,0.0,0.0,133.55107199999992,15.294640000000005,32.964592,11.096240000000002,0.6532240000000002,0.0,0.0,0.0,0.0,0.0,cis_di,0.9273913295812128
react_579,1.6864758393744053,10.372006611303956,5.778500921445576,96.47810409764055,23.307297811745347,144.11005068309152,1.6567536397627587,2.862326310662432,2.7229807495887743,12.847144570369393,30.890700610618925,150.70702635521508,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.7148,0.2142,-0.19422,-0.25888,5.73,4.38,3.96,-0.26379,0.06376,131.55868152866245,46.19610646041855,35.1253575978162,39.69899909008193,37.9784740673339,29.09899636032755,23.51472793448587,16.425092811646927,13.033940855323031,8.595250227479527,133.34525477707018,20.545614194722507,36.95811646951775,44.09841492265697,38.753303002729794,28.77804276615101,24.05194267515924,20.66720382165607,14.893813466787998,19.133920837124663,cis_di,1.0317674470834415
react_584,1.6871525779832015,7.854821221894983,13.54383615159994,101.33614868978846,3.1353717069200298,148.61497881161068,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.6864,0.4715,-0.20378,-0.40964,5.18,4.63,4.52,-0.26139,0.06149,115.16888577586208,15.693299568965514,35.443653017241374,48.86291594827589,61.9811228448276,72.72190517241373,56.33188146551724,47.93158620689661,43.90873922413795,48.88296336206896,89.9585840517242,22.618019396551745,30.20800431034484,48.45399568965518,62.09541379310343,58.45050862068967,62.58716163793101,48.316226293103455,46.59598060344828,77.64305818965514,mono,1.3256122210632166
react_592,1.6838693167225371,5.019948648988256,5.168514434188765,25.477293937864484,43.24773008862228,140.0613904625694,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.7083737088418072,4.935361477734632,3.723169920122804,0.1418107716564515,46.850478440918096,147.37282996731798,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.0972,0.6362,-0.20295,-0.21982,6.59,4.6,3.51,-0.2512,0.07277,115.2895405405406,185.3224504504504,77.14235135135131,61.42731531531531,7.899630630630633,0.8937927927927927,0.0,0.0,0.0,0.0,157.90270270270275,115.53566666666666,111.1343063063064,48.27707207207208,14.467909909909904,0.6574234234234234,0.0,0.0,0.0,0.0,trans_di,0.8590407874590303
react_600,1.6763241136286189,8.24023563118596,7.381358472745075,100.20676627326309,28.167999399069146,139.85654482823728,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6898151725738817,6.046922022758944,6.753543547894938,67.25909910780366,35.254164008461856,150.0412938411865,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.5981,0.4005,-0.19489,-0.22091,4.78,3.7,3.68,-0.25753,0.07085,132.65200357142854,56.28443035714285,147.4948589285715,106.38411071428568,92.4031375,57.67712500000001,21.91398214285713,15.952605357142868,9.481725,13.707294642857155,131.86760357142862,93.39983928571436,122.12601607142857,124.46499821428576,78.7012446428571,35.858926785714296,20.74029107142857,13.712987499999995,12.992791071428568,20.08657500000001,trans_di,1.5981284553068844
react_629,1.6563476661876084,7.42662152708665,4.941583169572154,58.25864475677599,33.54577092238113,149.45976148897256,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,2.0039371225291176,4.899633928916776,5.260737769527805,35.914493316874974,13.663422867234184,147.38182318202388,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.9278,-0.4182,-0.16662,-0.64898,5.81,5.06,4.96,-0.28197,0.03873,247.7750524193549,162.78506249999998,98.48268145161296,115.65990524193532,55.4088064516129,9.054175403225804,0.300875,0.0,0.0,0.0,233.610010080645,106.54956451612904,179.88162298387098,81.29432862903222,65.0884758064516,19.569848790322588,3.3962278225806446,0.0764798387096774,0.0,0.0,trans_di,0.4541474666266404
react_630,1.6834687217034918,8.649305212300861,3.716226811167192,54.07640107090961,31.695815465150822,146.02821039551125,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,2.011117666900566,5.157618169445126,4.523257737287197,46.85662882957136,0.9786918175256644,153.99633655153798,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-7.1124,-0.4338,-0.12994,-0.62569,5.65,5.59,4.79,-0.28036,0.04171,252.937225862069,77.93264741379318,80.92920431034477,78.02606724137935,42.897676724137945,19.847981034482785,6.596780172413796,1.6665732758620686,0.1296189655172414,0.0,234.58301379310387,103.56294827586215,89.36341551724131,78.2223663793103,24.40749137931038,12.56878534482759,11.33249224137932,5.096825000000004,1.6321543103448273,0.1942827586206896,trans_di,1.4469386187442725
react_638,1.6821871485093267,3.0920313038406952,3.695082903065036,19.07946282574935,56.11363918627352,147.3027978397963,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6822036781439955,3.092054210527106,3.695095936132722,10.824738234327665,55.74121959553185,147.88778030182178,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.4968,0.7112,-0.22261,-0.20376,4.66,4.57,4.46,-0.2531,0.07219,135.4955,29.597944444444447,10.90555555555556,0.7215555555555555,0.0,0.0,0.0,0.0,0.0,0.0,135.6428888888889,29.31055555555556,11.045111111111108,0.722,0.0,0.0,0.0,0.0,0.0,0.0,trans_di,1.80022089069684
react_640,3.129605656734262,3.129800906675462,3.629222545771681,30.785214558610743,56.12560949415322,146.83825584294485,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6566918641318007,2.862536718240916,2.722838564894189,12.847127235960825,30.52880943649909,148.69128390029013,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.6539,0.5458,-0.22108,-0.25111,5.14,4.62,3.69,-0.26053,0.0673,171.03813333333335,43.40586666666668,6.260866666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.045,61.5684,26.7466,2.3448666666666664,0.0,0.0,0.0,0.0,0.0,0.0,trans_di,1.0317674470834415
react_641,1.686585493513692,4.607909338778664,6.674378601373148,44.2324869852122,38.10151056338645,145.22887408742653,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6591845288219311,2.9074003060667257,2.907154565932149,12.203953919004793,50.23681741438703,153.29146489140706,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.9394,-0.1047,-0.16881,-0.25202,5.54,4.47,3.9,-0.27185,0.06133,132.0496651982379,97.17337004405285,65.34694713656386,23.4722026431718,9.670299559471363,1.8737973568281945,0.0896123348017621,0.0,0.0,0.0,216.17683259911888,22.23789867841409,34.94290308370044,29.26974449339208,18.6337577092511,7.286766519823791,1.083136563876652,0.0448546255506608,0.0,0.0,trans_di,1.5981284553068844
react_643,2.371538340670118,3.114239879061885,3.663573397013508,16.351435101998213,29.59386249632541,145.95385805354837,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,2.3716114529100727,3.1142103623192874,3.6635516273687454,16.350813991139283,44.37823219718673,147.46664112691076,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.8277,0.2686,-0.23918,-0.23705,5.92,4.65,3.6,-0.26422,0.06683,167.57346875000002,69.9678125,25.833406250000007,1.6605625000000002,0.0,0.0,0.0,0.0,0.0,0.0,167.48809375000005,67.69871875000001,28.44121875,1.4072187499999995,0.0,0.0,0.0,0.0,0.0,0.0,trans_di,1.5981284553068844
react_644,1.6800599127486486,6.239677960653791,3.717223360903231,33.808028588787494,38.24196312128917,147.4596208647263,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6568168889205803,2.862538228617136,2.722920898756226,12.848510075150433,45.8836238992647,150.26270076817545,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.5955,0.3856,-0.19076,-0.24548,5.24,4.6,3.92,-0.25806,0.07133,131.63961333333336,45.70187047619052,32.85829333333335,25.105908571428586,9.54320761904761,2.226335238095238,0.1264133333333333,0.0,0.0,0.0,133.3937923809524,21.81080761904764,34.37258285714285,28.69026476190476,20.36571238095237,7.373971428571431,1.1458476190476186,0.0486628571428571,0.0,0.0,trans_di,2.112330669903123
react_648,1.6810611928951713,6.744045605619649,3.7249402654538217,41.65812095673569,41.37052848400274,146.09568906150164,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6670209501197386,2.331213865209195,3.501778530573962,11.820029490157836,30.16058449555392,150.80073956057973,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.6123,0.364,-0.19221,-0.23007,4.79,4.14,4.03,-0.25714,0.07184,131.5950667996011,43.87448255234296,34.08258524426714,30.723393818544366,21.557049850448667,10.550665004985046,1.558965104685942,0.0610877367896311,0.0,0.0,133.25225623130598,24.995841475573275,30.787343968095705,32.05282851445667,27.1362821535394,16.460573280159533,7.513454636091725,1.743628115653042,0.0610877367896311,0.0,trans_di,2.112330669903123
react_651,1.6802748046508202,5.1824892804932166,3.7170959709446114,30.38752255701106,40.28326158959956,146.93885470971287,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,1.6839474026066603,5.019972475196187,5.168531670258338,25.48304841142104,43.23645073141891,142.1731350891491,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.1364,0.5613,-0.22503,-0.20299,6.47,4.72,3.68,-0.25203,0.0714,137.87647727272727,93.75532954545456,94.01698863636366,55.68297159090911,18.48343181818181,1.0223238636363638,0.0,0.0,0.0,0.0,116.0199147727273,175.12065909090913,63.73076136363638,32.86835227272728,11.91269886363636,1.1851363636363634,0.0,0.0,0.0,0.0,trans_di,0.9414748700296929
react_654,1.6831215934414283,6.605247058540756,3.715845824155232,36.47995202809795,38.10745941590352,143.40498518528562,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,2.359333562198756,3.1119219376416423,3.680148341204754,26.96548958717172,44.30989886329956,146.25786304792663,0.0,0.0,0.0,0.0,82.18179015777437,154.4812493882816,-6.4272,0.7997,-0.18488,-0.26036,4.66,4.63,4.25,-0.24969,0.07771,130.69751239669426,78.97936983471068,53.35170041322312,26.021107438016525,10.287615702479332,1.8691280991735544,0.0845640495867768,0.0,0.0,0.0,172.7144752066115,40.23953719008268,31.1124152892562,30.64440082644626,18.62411983471076,6.947925619834717,0.965807851239669,0.0423161157024793,0.0,0.0,trans_di,1.5981284553068844
