,b1,b5,l,vol,espmin,espmax,b1^2,b1 b5,b1 l,b1 vol,b1 espmin,b1 espmax,b5^2,b5 l,b5 vol,b5 espmin,b5 espmax,l^2,l vol,l espmin,l espmax,vol^2,vol espmin,vol espmax,espmin^2,espmin espmax,espmax^2,b1^3,b1^2 b5,b1^2 l,b1^2 vol,b1^2 espmin,b1^2 espmax,b1 b5^2,b1 b5 l,b1 b5 vol,b1 b5 espmin,b1 b5 espmax,b1 l^2,b1 l vol,b1 l espmin,b1 l espmax,b1 vol^2,b1 vol espmin,b1 vol espmax,b1 espmin^2,b1 espmin espmax,b1 espmax^2,b5^3,b5^2 l,b5^2 vol,b5^2 espmin,b5^2 espmax,b5 l^2,b5 l vol,b5 l espmin,b5 l espmax,b5 vol^2,b5 vol espmin,b5 vol espmax,b5 espmin^2,b5 espmin espmax,b5 espmax^2,l^3,l^2 vol,l^2 espmin,l^2 espmax,l vol^2,l vol espmin,l vol espmax,l espmin^2,l espmin espmax,l espmax^2,vol^3,vol^2 espmin,vol^2 espmax,vol espmin^2,vol espmin espmax,vol espmax^2,espmin^3,espmin^2 espmax,espmin espmax^2,espmax^3,ddG er (kcal/mol)
react_200,1.3306604704816691,4.612744835017586,6.880221674979805,0.7147982441513756,43.92039990808349,146.90279751361655,1.770657287702497,6.13799721237639,9.155239011046804,0.9511537678619405,58.443140005433435,195.47774565454236,21.277414912981417,31.73670699503914,3.297181908788897,202.59359782791896,677.625120480569,47.33745029686192,4.917970372647801,302.18208742137705,1010.723811568354,0.5109365298418895,31.394224736724315,105.00586172365817,1929.0015280859802,6452.029614414251,21580.431917326623,2.356143659516001,8.16759025843594,12.182514649811672,1.265662720243582,77.76797617605611,260.1145090013694,28.313014938741535,42.23078146155766,4.387429630012682,269.5832922022727,901.6889616288717,62.990073883424905,6.544148769882432,402.10175861926245,1344.9302226285718,0.6798830431856802,41.77505385857683,139.72714936453607,2566.846080922749,8585.46076227813,28716.227688307474,98.14728574238119,146.3933312718333,15.209058819879411,934.5125719883632,3125.7117745749138,218.3555793597515,22.685342435200656,1393.8888629877897,4662.211041441213,2.3568198390499844,144.81354800370642,484.36524631237506,8897.991835419636,29761.566279269842,99545.02586409704,325.6921515707486,33.83672635479991,2079.0797476672005,6954.0038757707935,3.515356587157134,215.9992255027978,722.4636058310452,13271.958124606326,44391.394000704524,148478.15543301663,0.36521653440377955,22.440536718304223,75.058005585673,1378.8469052411792,4611.8994395959835,15425.654842533375,84722.51853684039,283375.7208838716,947821.1999981542,3170225.8202074207,0.9852697138169656
react_201,1.2994695694654503,5.608642330815286,9.066114403845155,61.81264682354498,30.41544596036553,147.91822944579363,1.6886211619667229,7.288260034910239,11.781139781089182,80.32365355531194,39.523946467215865,192.21523793401715,31.456868795013122,50.84859302142013,346.6850275542694,170.5893577239309,829.6204431689263,82.19443038360859,560.4005277067347,275.74991272064386,1341.0435905697823,3820.8033073323054,1880.0592191286926,9143.217275496932,925.0993529679159,4498.998914261486,21879.802602378448,2.194311814331146,9.470872129717057,15.30923263914425,104.37814350341318,51.360165699328505,249.77785248281637,40.877243749786864,66.07619928146872,450.50664349606427,221.6756792369042,1078.0665201044608,106.80916106304579,728.2234324672817,358.3286203632306,1742.6453372721166,4965.01762879128,2443.079744050713,11881.332616519067,1202.1384579139844,5846.312182140901,28432.13766770176,176.43032591861302,285.1915712823357,1944.4323210007392,956.7746929170304,4653.044336066977,460.99916160675724,3143.0861219072167,1546.5826332036236,7521.4338495382035,21429.519167223014,10544.579720844717,51281.035451193704,5188.551391265685,25233.27575681898,122715.98706558222,745.1841092166817,5080.655296164454,2499.9802555756737,12158.054612648928,34639.83989886462,17044.831966624515,82893.45383886859,8387.056568930257,40788.438859469774,198364.79352671196,236173.9654183644,116211.43651935164,565166.460281227,57182.83958169576,278095.0309467575,1352448.5108296995,28137.309378164766,136839.0583524634,665483.9536761068,3236421.661567288,0.6558249414364155
react_202,1.7536538256812624,7.585666146835621,4.909378656467772,0.008567637393626,27.2085515399312,151.37917929512668,3.0753017403265273,13.302632458739128,8.609350662632645,0.015024670092382073,47.714380499246154,265.46667689938863,57.54233089124797,37.24090747636492,0.06499123693519171,206.3949883208883,1148.3119157148021,24.101998792581306,0.042061776156622654,133.57708220354155,743.177711865103,7.340441050865851e-05,0.23311300359991483,1.296961917145342,740.3052769010925,4118.80820192394,22915.655924066108,5.393014662047858,23.32821230289961,15.097820726157249,0.026348070187104666,83.67450590251444,465.53665353550446,100.90932870605408,65.30765986776926,0.1139721312871563,361.9453608703652,2013.7415840686422,42.26656238917537,0.07376179467201022,234.2479612295811,1303.2764375732847,0.00012872592531038685,0.4087995105790405,2.274422227764833,1298.2391810096271,7222.963760551279,40186.127679234014,436.4969114517533,282.4970911208989,0.4930018258602566,1565.6434757822958,8710.710825045733,182.82971631195701,0.31906659146707017,1013.271150464484,5637.498009977869,0.0005568213518239557,1.7683174197950442,9.838320108624446,5615.708677312387,31243.903942643326,173830.5153757214,118.32583845051067,0.2064971861164483,655.7804763633079,3648.540796593092,0.0003603700462418067,1.1444400044185168,6.3672771542848645,3634.4389256886875,20220.78907660979,112501.6320925694,6.289023723310559e-07,0.0019972276865831023,0.011111899419443296,6.34266717307645,35.28845516797701,196.33303059449594,20142.634281846415,112066.80524513888,623501.8052812824,3468953.1867946354,1.0245321768682063
react_203,1.6923308032232716,5.05125396787302,9.940709132678355,73.59376458317489,13.053301058110703,145.61305527639848,2.8639835475383233,8.548392684735285,16.822968271114473,124.54499472926871,22.090503464387666,246.4254587957021,25.515166647952928,50.21304644991311,371.7407953614751,65.93553876362277,735.5285232390212,98.81769806051486,731.5742077001476,129.7590690399611,1447.4970284232927,5416.042185523766,960.6415651039067,10716.212910248101,170.388668513674,1900.7310485141447,21203.16186692748,4.846807577423766,14.466708258426005,28.47002740685477,210.77133096762142,37.38443947149364,417.03339461839374,43.18010246770581,84.9770852308689,629.1083988049429,111.58474327680088,1244.7575765267195,167.23223433142584,1238.0655665346192,219.59526953390133,2449.6438087748897,9165.735022118559,1625.723311481955,18135.37720191176,288.3539922458897,3216.6657020433536,35882.76395313042,128.88358677141358,253.63885011911586,1877.7571675899233,333.0571518035949,3715.3413714948883,499.15328942425367,3695.3671194389312,655.4460123556127,7311.675108307562,27357.80457979459,4852.444517434857,54130.312983462805,860.6764379102965,9601.07525066652,107102.55551177134,982.3179935804122,7272.366407716789,1289.8971626533826,14389.146929972207,53839.30001660735,9549.458379458834,106526.75554462899,1693.784193198784,18894.614492729866,210774.46481222345,398586.93357398006,70697.22919106958,788646.4501399782,12539.543558235948,139881.95332028114,1560420.502853612,2224.1345869996144,24810.814606753553,276771.25523285696,3087457.1809633356,1.7249256291987816
react_204,1.6924679888561165,5.060621272192686,8.726361796138985,64.57572059854176,29.44329931760533,147.071400836559,2.8644478933026676,8.564939506910438,14.769087999142195,109.29233997034848,49.83184158135616,248.9136379921028,25.609887660569125,44.160812134390525,326.7932653281519,149.00138685020994,744.2726596046678,76.149390197114,563.5111011892601,256.93288231743617,1283.3982535647917,4170.023690820931,1901.3222702329172,9497.241688457776,866.9078747060985,4330.267275890318,21629.99694402781,4.8479863651611055,14.495885941935008,24.996208663147197,184.97378682699465,84.33879670219446,421.2783642913536,43.343915063714505,74.74076089934472,553.0871405416605,252.18007753914702,1259.657651361705,128.8804052795292,953.7245001278826,434.85067860679646,2172.1104611122555,7057.631609486061,3217.9270788684507,16073.7775401446,1467.2138272273608,7328.838747635541,36608.077426822696,129.6019422735411,223.4811452846016,1653.7769501289542,754.039587880384,3766.482053506808,385.36322389601634,2851.7162657950953,1300.2400097813977,6494.792502684928,21102.91059531586,9621.871926034391,48061.943315764605,4387.092431769034,21913.84269065042,109461.22265240994,664.5071294153762,4917.401745118169,2242.0892884267487,11199.397489139292,36389.135424574255,16591.626021108772,82876.36703885645,7564.95175860734,37787.47892340011,188751.17898296728,269282.28474775236,122779.25569034598,613291.2257306724,55981.20070169667,279630.12972490175,1396772.639204852,25524.628035760757,127497.35552927009,636858.4742618995,3181153.950648661,1.543533564108471
react_205,1.6867381782705686,7.122726532239548,3.724282389466044,9.65630844093678,27.695964248897404,145.01326553618398,2.8450856820355166,12.01417477530918,6.281889292973116,16.287664108484417,46.715840282632,244.5994113355692,50.73323325306921,26.52704498900229,68.7792443357491,197.27077939157948,1032.8898339612765,13.870279316486906,35.96281947383316,103.14759191144975,540.0703510753732,93.2442927065069,267.4407733565113,1400.29282004486,767.0664356762031,4016.2822179060176,21028.847181467805,4.798914640340265,20.264767273929223,10.595902502126863,27.473024886627933,78.79739133470555,412.57516548221145,85.5736814350578,44.74417953965114,116.01257729370776,332.744155056968,1742.2147168900335,23.39552966639507,60.65986060476667,173.98298127371478,910.9572801108214,157.27870841390111,451.1025628466338,2361.9273603278243,1293.8402423249772,6774.416551651275,35470.159385999184,361.35894655793373,188.94488716507877,489.8957484976267,1405.1058144079777,7356.991825236485,98.7942064971147,256.1533284404125,734.6920896443005,3846.773418880488,664.1535976405472,1904.9074921890863,9973.902822238062,5463.604453381312,28606.879914441088,149782.72776185157,51.6568369953673,133.93569524194334,384.1507600716425,2011.374497582756,347.26807724506074,996.0249624368345,5215.0858897888165,2856.7720179393714,14957.769135273005,78317.3652287132,900.3956507310223,2582.49059721314,13521.659377982349,7407.03009757941,38782.45988195017,203061.0345415772,21244.644579017284,111234.80872060744,582414.1997334593,3049461.800246025,1.3256122210632166
react_206,1.687785948643011,3.287345568102873,9.362531844772542,2.0969717586135284,25.528413699216816,147.87508013767868,2.848621408436788,5.548335658177905,15.801949691329824,3.5392394688891367,43.08649793268389,249.58148241083327,10.806640884125601,30.777877566135032,6.89347081711507,83.92071763481707,486.1164893234552,87.65700254437995,19.63296486760784,239.01058620544507,1384.4851468373083,4.397290556422714,53.532362569460375,310.0898668514245,651.6999059983608,3775.016221559501,21867.03932572489,4.807863186163274,9.36440296222764,26.67030865019024,5.973478644473838,72.72078578702,421.2401190544972,18.239296636258274,51.946469285177656,11.634703182507469,141.64020802408197,820.4605800837979,147.94625719456914,33.1362422337504,403.39870897447923,2336.7145769369645,7.421685213230863,90.3511693423983,523.3653200884165,1099.9299440760044,6371.419334647557,36906.88171238261,35.52516301650961,101.17751941264683,22.661220739489714,275.8763991888285,1598.032886759188,288.1588588274497,64.54034004625004,785.7103912921395,4551.281111559881,14.455413622316826,175.97937484279169,1019.3725495076403,2142.3627977167703,12409.782845460079,71884.51481495296,820.691477739065,183.81425878027895,2237.744224586232,12962.286275878889,41.169772865225234,501.19844928248244,2903.2262531377396,6101.561123144926,35343.70958888375,204730.8520379928,9.220994111236399,112.25585248001835,650.2496934196665,1366.5962979696537,7916.102404918224,45854.563910536504,16636.864808066864,96370.17582522528,558230.8262841481,3233590.1926653394,1.3256122210632166
react_207,1.6424587279098095,9.120885720409994,3.032589766488273,44.99554883190074,-10.29787692202814,155.8787710203705,2.6976706728871096,14.980678357755346,4.980903530138635,73.9033318960474,-16.913837829526123,256.0244479582622,83.19055632477894,27.65990469702437,410.39925882289407,-93.92575856866608,1421.7524567147564,9.1966006918094,136.45304092514556,-31.229236170298293,472.71636580914435,2024.5994146839641,-463.35862391002087,7013.850853303755,106.04626910123974,-1605.2203987247822,24298.191254821097,4.430812741709762,24.60514591870486,8.180928475952982,121.38317249427847,-27.78028056555629,420.50958910733857,136.6370553153058,45.430251882781214,674.0638445813793,-154.26918193665517,2335.1697314583653,15.10503707336374,224.11848801733976,-51.292731513863146,776.4171208490354,3325.3209791687686,-761.0474159932927,11519.960550266416,174.17662024760358,-2636.508254104383,39908.77629890272,758.7715572556396,252.2828297789909,3743.2047394645797,-856.6861101076231,12967.64168040745,83.88114392623703,1244.5725924806807,-284.838294244985,4311.591950712732,18466.139890941402,-4226.241056249734,63972.53209298367,967.2359015482532,-14641.031812839703,221621.02564788875,27.889517144460157,413.8060955158019,-94.70546202529204,1433.5548134043381,6139.779466208737,-1405.1766210836176,21270.13232140401,321.59483045068123,-4867.974954130999,73686.44614354531,91097.96182844997,-20849.075588825675,315592.0685694978,4771.61007978572,-72227.77283678412,1093310.4511331662,-1092.0514272448424,16530.362098796744,-250219.78297004814,3787572.1908194264,1.988440635339029
react_208,1.6416989883037738,7.179622967969472,4.475220173332347,52.382935669348775,30.79854921357165,140.38160590906034,2.6951755681976346,11.78677976291802,7.346964430996353,85.99701249275155,50.56194708514457,230.46434039736343,51.54698596219477,32.13039354317724,376.08972806132374,221.12197131389715,1007.8870020651285,20.0275955998008,234.4251704458402,137.83028874994494,628.2385947290182,2743.971949339132,1613.3184221637962,7353.60063149418,948.5506336607949,4323.5497982704155,19706.995277606726,4.4246670036111055,19.350344412141908,12.061504073470523,141.1812084064972,83.00749737635078,378.35307447044806,84.62463470424397,52.74843457363618,617.4261260697166,363.01571659776107,1654.6470716148451,32.879283434350086,384.8555651538756,226.27584559840162,1031.378665380014,4504.775973163987,2648.583221478145,12072.398717113987,1557.2346156358306,7097.967329701526,32352.95420975421,370.0879243437735,230.68411145249334,2700.182449606473,1587.5723839679426,7236.248669144691,143.79058536153417,1683.0843380031124,989.5695067909691,4510.516244081324,19700.684030939196,11583.01799841546,52796.07999115042,6810.2359157130395,31041.457434822052,141488.79592477117,89.62789985157069,1049.1042519160978,616.820888709976,2811.506032797267,12279.878622740569,7219.955148876133,32908.98189269224,4244.97293118597,19348.83727762676,88193.14282211091,143737.30610072933,84510.3551223814,385203.18881764216,49687.86682217344,226480.23094602505,1032310.2658630332,29213.983372366565,133159.06123935917,606946.8639089948,2766499.6447127005,0.7458897859716693
react_209,1.6412094401104038,7.1815269850472845,4.371983361100683,51.175174326272135,30.598479240053344,148.30513201783077,2.6935684263075053,11.78638988226721,7.175340364244053,83.9891792035734,50.218512981797765,243.39978268448357,51.57432983696234,31.39751648592228,367.5158953886223,219.7438043638522,1065.0573076070518,19.114238509741224,223.7370106558886,133.7760421124979,648.3875695477963,2618.8984673243426,1565.8825092285488,7589.540984493293,936.2669318039755,4537.911503240965,21994.412182826214,4.420709928839202,19.343934339598697,11.776236341802564,137.84383377602907,82.41909757403336,399.47002106259526,84.64427699579026,51.52990045271768,603.1705569024346,360.645606127728,1747.9821075032637,31.370468682709113,367.19929399052637,219.55450317563847,1064.1397999920841,4298.160887263379,2569.9411562496607,12456.0263098552,1536.6101269398882,7447.663197504666,36097.436904133654,370.38244145987437,225.48211190711785,2639.325320167206,1578.0960608359558,7648.737795201849,137.2694196563366,1606.773379579076,960.7162563837255,4656.412827476722,18807.69001418874,11245.427495438376,54504.49338426092,6723.826235957676,32589.13391628148,157953.4646112192,83.56713272469854,978.1744878499512,584.866630229745,2834.739665607477,11449.780523554105,6846.012275785802,33181.34690259637,4093.3434473957686,19839.673586316887,96159.20410050637,134022.58560813015,80134.31038423142,388396.0829378313,47913.62345099239,232228.41225555204,1125567.8776600151,28648.344275952382,138853.19092511793,672995.5645733842,3261884.2024286273,1.886692938390812
react_21,1.6565748101827946,8.60226142184575,6.783926365798394,96.27783856134012,31.26326346177236,149.78136354313716,2.744240101732162,14.250289582036899,11.238081531716531,159.49144213956174,51.78993473488025,248.1240338803926,73.99890156977567,58.35710806514977,828.2071364349092,268.93476519820416,1288.4584453185823,46.02165693657461,653.1417674583566,212.0876772792191,1016.1057412455226,9269.42219804347,3009.9594324731625,14420.625938703553,977.3916422801908,4682.654230112603,22434.456864841417,4.546039025622969,23.606670759412633,18.616722780222084,264.20950548812465,85.79390130281357,411.03602432720066,122.58471632168643,96.67291521584231,1371.9870798316956,445.5105576097695,2134.4278044820494,76.23831760400377,1081.978199449782,351.33910373093215,1683.2551754294495,15355.491318228045,4986.222975507141,23888.845677124922,1619.122374284557,7757.167042400445,37164.35612242876,636.5578962326422,502.0030993993213,7124.454299051359,2313.447155657657,11083.656377815392,395.8903240349156,5618.496229203169,1824.4336443078978,8740.80721843234,79737.99297702998,25892.457907284614,124049.99419137773,8407.778418421347,40281.41583554045,192987.06280848788,312.20753188975704,4430.865656864909,1438.7871857554355,6893.186528474622,62883.07764502401,20419.34315393826,97828.46451688725,6630.552931775579,31766.781493578266,152193.70342776447,892439.9339401317,289792.38831583405,1388386.6960799745,94101.1547466553,450835.8280053576,2159941.0162445507,30556.45241793997,146395.0528963931,701374.3355873048,3360263.5395656414,0.8230152121319365
react_210,1.6412933236056468,7.190714549117226,4.204005308509421,49.27039359409195,11.511321600680375,148.71886212569038,2.6938437741124703,11.802071781420093,6.90000584525921,80.86716805740555,18.89345528907417,244.0912755011243,51.70637572688615,30.22980213646475,354.28933605776916,82.77462771357978,1069.3948856153606,17.67366063397539,207.13299622191113,48.39365711721946,625.2148858518831,2427.571684916737,567.1673460536947,7327.436871798259,132.5105249942906,1711.9506500160662,22117.299951960103,4.421387801287436,19.370661619559403,11.32493352666388,132.72674303151555,31.00970202579923,400.6253808303819,84.86532926838332,49.61597242049931,581.4927218962939,135.85744383024144,1755.190686058516,29.007661202215754,339.9660037974564,79.4281863313532,1026.1610179675622,3984.3571990279515,930.8879784450626,12026.473216824328,217.48863998060835,2809.813172213717,36300.97674733561,371.805788221442,217.37387803961207,2547.593483387683,595.2087197978001,7689.713362745925,127.08624865688722,1489.4342495351398,347.98497431778037,4495.741776019801,17455.9750337558,4078.338487052507,52689.506921777756,952.8453599876073,12310.14844644122,159039.19055174926,74.30016312602653,870.7882156843763,203.44719141897534,2628.406699080428,10205.524250177123,2384.374533622932,30804.583506807547,557.074950509368,7197.049620573696,92981.24640793544,119607.4123937206,27944.558373782093,361025.69870936207,6528.845721828457,84348.48233995313,1089728.0738716652,1525.3712686842741,19706.814496828752,254599.35268572537,3289259.682148093,0.31228557251126
react_211,1.6803090731865786,7.349311185452794,3.7322148673610624,45.52365327975741,36.78095742298765,144.64528180987867,2.823438581433139,12.34911426658794,6.271274504708637,76.49380765057633,61.80337647833538,243.0487794187687,54.012374900621545,27.429208471209872,334.5674942515959,270.31470180042606,1063.0431875283127,13.929427816150953,169.9040555873008,137.27443612984874,539.8472712644598,2072.4030079355675,1674.4035530216092,6584.781657665718,1352.8388289516301,5320.191951685197,20922.257549859216,4.744249465967146,20.750328747965536,10.537679450705589,128.53323903785233,103.84877425011291,408.3970692842804,90.75748360986941,46.08954786450011,562.1767961842551,454.2122460509803,1786.2411131930055,23.405743943775956,285.49132617453836,230.66348054555633,907.1102680406879,3482.277577533291,2813.5154823180546,11064.468364328266,2273.18735884653,8939.566807510848,35155.85919257483,396.95375101000764,201.58578862557923,2458.840627792167,1986.6268615342078,7812.63518872122,102.37169965619549,1248.677776181543,1008.8725489258225,3967.505589140063,15230.734606986882,12305.712761183613,48393.60949044705,9942.433537729074,39099.74621927595,153764.1814361045,51.98761758927132,634.1184422878645,512.3376914324281,2014.8260119175172,7734.653317380911,6249.233834549437,24575.820001066415,5049.085190556603,19856.09949929416,78086.3606863418,94343.35598918512,76224.96679814965,299763.3171064804,61586.16579258705,242194.57379027279,952457.5985295777,49758.70736783438,195681.75365705477,769540.6641341536,3026305.8393982477,1.1075894836747928
react_212,2.113796833691216,3.688492967503312,6.635215174318991,41.39321147473557,42.4682761043081,144.57907071301568,4.46813705412301,7.796724755800817,14.025496826335392,87.49683935160695,89.76930756161079,305.6107818911909,13.604980371321387,24.473944508346857,152.67856942693956,156.64393775272939,533.2788855731224,44.026080409513,274.6528648909605,281.78615003447374,959.31324388394,1713.3979561921806,1757.8983337530847,5984.592048844606,1803.5544752717467,6140.023893944635,20903.10768823919,9.444733957503615,16.480692101973684,29.64705078245395,184.95054197941576,189.75407808638582,645.9991031034962,28.75816443133029,51.73294640967811,322.73147662716934,331.1134596386433,1127.2432197988462,93.06218936946345,580.5603561707336,595.6386717209085,2027.7932974399216,3621.7751746520316,3715.8399318383345,12650.211723781355,3812.3477392190402,12978.76306580858,44184.92284570651,50.18187442263953,90.27197220610368,563.1538296197327,577.7800628029688,1966.995419154465,162.38988797722402,1013.055160654945,1039.3662327419895,3538.420153698702,6319.856311949406,6483.995641634043,22074.125685539566,6652.397998548963,22647.43495311709,77100.96570703466,292.1225167989887,1822.3808567946846,1869.711738621668,6365.2497927438935,11368.764118573503,11664.033699028538,39709.05597460251,11966.972022034019,40740.379711782625,138696.61732342863,70923.04394104265,72765.05748012672,247721.48426784584,74654.91180112916,254155.30750197967,865246.7570184558,76593.84942500106,260756.23001508974,887718.9487422274,3022151.884579716,1.368419286027596
react_213,1.656830265524601,5.277619314040695,4.581225237958296,27.42719432214452,28.944657389442312,143.65906383203466,2.74508652875832,8.744119409419808,7.590312627434447,45.44220565135353,47.95638438806831,238.0186848738456,27.85326562393538,24.17796279781938,144.7502904844972,152.75888287681147,758.1778499169512,20.98762468090604,125.65015483499494,132.60199493656918,658.134528888779,752.2509883846766,793.8707428081306,3940.165059858578,837.7931913921975,4158.162383506267,20637.92662109661,4.5481424423306525,14.487521682887838,12.575859685926947,75.2900216553556,79.45558907928304,394.35656085934994,46.1481334794321,40.058780522155004,239.82666221819264,253.09554047802897,1256.1720083927735,34.77293177279623,208.1809793984719,219.69899847984772,1090.417206249704,1246.3522048265272,1315.3090735990072,6528.184722336243,1388.0811157490375,6889.3692859590965,34193.54144350873,146.99893261598712,127.60208343592896,763.9369287739836,806.2032306619407,4001.3740641995496,110.7646933717869,663.1336839693731,699.822849557564,3473.383500900494,3970.094345305172,4189.747565096023,20794.691220417943,4421.553528063255,21945.19810611017,108919.1201372541,96.14903587296318,575.6316604834464,607.4796058070289,3015.0625137170673,3446.231213266953,3636.9006826293066,18050.783613945576,3838.11931259556,19049.478454847733,94546.99029569916,20632.134037451804,21773.647129663812,108067.67275806541,22978.316662083416,114046.72771545802,566040.4238429761,24249.63688805463,120356.58556025574,597357.7152760922,2964825.217820965,0.1863481509286366
react_214,1.6751543608784354,7.668555336999608,5.2651385903502925,59.2111838412608,18.319016960524426,147.99097159845903,2.8061421327700393,12.846013914412493,8.81991987025463,99.18787282446277,30.68718114842851,247.9077214437953,58.80674095662518,40.37600663707333,454.06423985596547,140.48039528121592,1134.8769550791203,27.721684375595867,311.7550890229479,96.45216313613868,779.1929755864808,3505.964291883584,1084.6906810407863,8762.720626163164,335.5863823999816,2711.0491187166595,21901.327674655906,4.700721230954445,21.519056228633147,14.774727233255406,166.15499770815447,51.405765323856535,415.2837006720101,98.51036856253916,67.63604359295005,760.6276915136724,235.32634677325524,1901.0940803612286,46.438100472675,522.237896902836,161.57226169366098,1305.2685110195375,5873.031372632861,1817.0243245496733,14678.909670076637,562.1589919287474,4541.425753773851,36688.1045632274,450.96274721448145,309.6256411834603,3482.016749888134,1077.281684977583,8702.866730709853,212.58527066909434,2390.7111517637154,739.6487503827932,5975.284451486313,26885.68118185391,8318.010511089062,67197.40802440008,2573.46274377777,20789.830188202723,167951.54322685977,145.95851019546055,1641.433749952814,507.8340062508457,4102.559005090253,18459.387889586393,5711.0467633411845,46136.938525270154,1766.9088123701931,14274.049335290236,115313.52551973764,207592.29622761463,64225.81932600838,518851.06194535503,19870.466982908954,160524.4277710202,1296803.5393117438,6147.612630906298,49663.75478658528,401210.7931300245,3241198.7618685467,1.493427750076506
react_215,1.689001471479621,4.6653340167903385,7.84153240915031,0.3537977654281413,26.865611340028007,148.22375941368344,2.8527259706603254,7.879756019302813,13.244359777710011,0.5975649464143324,45.3760570855069,250.35014775795267,21.765341488221075,36.58336789217284,1.6505847501163164,125.33705046650093,691.5133468892045,61.48963052375466,2.774316643889729,210.66756201446572,1162.301413248497,0.1251728588219461,9.504993258962841,52.441234863919625,721.7610726734414,3982.121911765837,21970.28285472551,4.81825836217342,13.308919511502854,22.369743153357717,1.0092880737984484,76.64022718736445,422.8417679483226,36.76169380086184,61.789362201560245,2.787840071748281,211.6944626688356,1167.9670604436642,103.85607643535985,4.685824893880156,355.8178222354569,1963.1287972795546,0.21141714273957782,16.053947600792117,88.57332285136866,1219.0555138021523,6725.80976858374,37107.84007045488,101.54258803205583,170.6736306761094,7.700529182313032,584.7392051055341,3226.1407403067433,286.86966496234214,12.94311381208636,982.8345433003751,5422.524320991698,0.5839731962409197,44.3439683804022,244.65587689313568,3367.25648433849,18577.928813967334,102498.70796065647,482.17293057870035,21.75489387630643,1651.9565150931157,9114.224201189298,0.9815470291982866,74.53371268891235,411.21964276128887,5659.712843031883,31225.938028299403,172280.68504352946,0.04428587774345673,3.3628453754305996,18.5535917111471,255.35745468488184,1408.8658340451911,7773.03697982609,19390.552458806385,106982.13959011028,590245.0802055366,3256517.920109408,0.4091184007238878
react_216,1.6872139956070764,4.584011274038958,8.096979910087896,60.72800658385891,26.390324686791697,147.40434336734924,2.8466910669723955,7.734207977579155,13.661337826449625,102.46114263360543,44.52612516016988,248.70267114266278,21.013159360516273,37.11664719350986,278.3778668303213,120.97354588980177,675.7031718382386,65.56108366436699,491.71344928919103,213.681928809649,1193.5300069051248,3687.890783649211,1602.6318113296604,8951.571934501784,696.4492370742872,3890.0484817076767,21728.040443559395,4.802977009365467,13.049263944707452,23.049600379502163,172.873873857312,75.125101540391,419.6146274967648,35.4536965649849,62.62372661489996,469.683032983361,204.10825972348846,1140.0558484015696,110.61557792568645,829.6258134689535,360.52714089595474,2013.740531827337,6222.260944443297,2703.982821880523,15103.217450574923,1175.0589000216082,6563.344241927251,36659.85393349,96.32455941178385,170.14312918957566,1276.0872799931085,554.5440982193205,3097.430957610369,300.53274665566965,2254.019995138235,979.5203707218211,5471.1550075568875,16905.33292967235,7346.4822912686395,41034.1066681269,3192.5311545443637,17832.026096706122,99601.58235605071,530.8467773139713,3981.393920414603,1730.17828472056,9663.988487997864,29860.777585805965,12976.477579604036,72480.69811736759,5639.135480986546,31497.64440565498,175931.5069570777,223958.25579000186,97324.63518992934,543611.119374311,42293.97385437083,236234.88980867414,1319500.5831108275,18379.521494258806,102659.64247962667,573410.0421132739,3202807.5342420805,1.2234161884088224
react_217,3.242449907339447,4.899908475029729,5.232998007029028,82.27966250981478,46.00716426121555,141.11220388864658,10.513481401605587,15.887707780831915,16.967733902998784,266.7876840808699,149.17592549572908,457.54925242320724,24.009103063668167,25.641211284455217,403.16281565442733,225.43089407561496,691.4368837641025,27.38426814156978,430.5693099328818,240.7553988879981,738.4398817167614,6769.942862729021,3785.4539484464276,11610.664511974013,2116.6591633584694,6492.172343567103,19912.654086310962,34.08943679645103,51.515096621794655,55.0170272215388,865.0457015273222,483.695465800903,1483.5805311228614,77.84831400409408,83.140343153353,1307.2352342614083,730.9483816069263,2241.94945969199,88.7921176981915,1396.099419095082,780.637320815861,2394.354326048265,21951.200607949064,12274.144804377862,37646.99807099954,6863.16130810086,21050.543613830872,64565.783397041436,117.64240757952989,125.63958848273005,1975.460897241977,1104.5907484146348,3387.9774467038715,134.1804075493644,2109.75021082783,1179.679419420465,3618.2878347239102,33172.10040855296,18548.3778838274,56891.19344294838,10371.436173289501,31811.050287598067,97570.18251785045,143.30182060878317,2253.1683407666346,1259.8725225623728,3864.254429334564,35427.09750836136,19809.272967920322,60758.58425144268,11076.4731834146,33973.52493517563,104202.8791483237,557028.6139560732,311465.87332461786,955321.5575599052,174158.0016094418,534173.7493842546,1638406.4578963502,97381.48581364017,298686.4394226124,916124.7474256735,2809918.503391604,0.0652097204911501
